5.815662641309732095e+00,3.799594035413209059e-02,1.544277705434018641e-02,-1.828105708689999331e-01,1.024171964008010680e-02,1.203574573355989663e-01,-4.571346687251239688e-02,8.501935930564714916e-02,-8.985291009431305154e-02,-9.004415003631367764e-02,2.811427337530079604e-02,1.119366723263134078e-01,3.222057511240759009e-01
5.815658996773501066e+00,3.949290417509813272e-02,1.593490836183863307e-02,-1.848129459746908343e-01,8.951654896868589673e-03,1.226293694371996812e-01,-4.491216000323294821e-02,8.622548665530715972e-02,-9.102781853963760883e-02,-9.048352065025944135e-02,2.814980219081311338e-02,1.119131924342123691e-01,3.237968776100934032e-01
5.815653879996736109e+00,4.090272455474987245e-02,1.640985085638006769e-02,-1.866698902486136347e-01,7.759002941444883943e-03,1.246996095597490417e-01,-4.414882130912426567e-02,8.732237567926112720e-02,-9.209077357128062080e-02,-9.095519415517651363e-02,2.818172508157737455e-02,1.118393186719540966e-01,3.251793412310495235e-01
5.815647720544288468e+00,4.223212299894860827e-02,1.686860794041439987e-02,-1.883923909343684644e-01,6.657796981929886906e-03,1.265907213677722187e-01,-4.342433170510673346e-02,8.832036209313137709e-02,-9.305096545009103326e-02,-9.145396135825417661e-02,2.821305678130844527e-02,1.117274034222763834e-01,3.263787157944449957e-01
5.815640858954750136e+00,4.348719787529352343e-02,1.731203229919056272e-02,-1.899904443731547932e-01,5.642052928496988327e-03,1.283226056846394902e-01,-4.273893128260163043e-02,8.922863516317386390e-02,-9.391692487385322474e-02,-9.197528390751356919e-02,2.824597834222515591e-02,1.115874278168654116e-01,3.274172470319816064e-01
5.815633563499181591e+00,4.467349066946581931e-02,1.774087181124774440e-02,-1.914731922535868325e-01,4.705901366272342498e-03,1.299128254006095828e-01,-4.209234821537313070e-02,9.005539192718177433e-02,-9.469655575616335585e-02,-9.251521512271186631e-02,2.828201015523711115e-02,1.114274363329361972e-01,3.283143217014982684e-01
5.815626043932044631e+00,4.579604477241829702e-02,1.815579967124768962e-02,-1.928490289786329304e-01,3.843674161961377952e-03,1.313768789633158185e-01,-4.148390787057680551e-02,9.080796791090996189e-02,-9.539716892456778785e-02,-9.307032727681417705e-02,2.832215551894209232e-02,1.112538906370416220e-01,3.290868636108185141e-01
5.815618462744521544e+00,4.685945752235201600e-02,1.855743411328793571e-02,-1.941256876279852661e-01,3.049958865160339386e-03,1.327284442740937209e-01,-4.091262462824354212e-02,9.149294792120690745e-02,-9.602551630303239605e-02,-9.363764599827535673e-02,2.836701835973067312e-02,1.110719582578463815e-01,3.297496695471421879e-01
5.815610944353720058e+00,4.786792622595886088e-02,1.894635131835696595e-02,-1.953103099281685850e-01,2.319630319730784859e-03,1.339795952638730414e-01,-4.037727867842752505e-02,9.211626005481667046e-02,-9.658782511011278216e-02,-9.421459183386084180e-02,2.841689874807322436e-02,1.108857485156559131e-01,3.303156953885332259e-01
5.815603582592437704e+00,4.882528884726348301e-02,1.932309387691611216e-02,-1.964095041654070617e-01,1.647866236031239259e-03,1.351409935948549856e-01,-3.987647983771872018e-02,9.268325562360431313e-02,-9.708983163836103214e-02,-9.479892865515193723e-02,2.847186965297434161e-02,1.106985056544719237e-01,3.307963006317520827e-01
5.815596446803887432e+00,4.973505999801829114e-02,1.968817636716614639e-02,-1.974293939155240818e-01,1.030151573882876100e-03,1.362220579379820884e-01,-3.940872020758495048e-02,9.319877729020667467e-02,-9.753681424548217571e-02,-9.538871840443050032e-02,2.853183804874121973e-02,1.105127671619607621e-01,3.312014580054395418e-01
5.815589586793943333e+00,5.060046280192821710e-02,2.004208907080562777e-02,-1.983756597003880351e-01,4.622752256466524604e-04,1.372311131806628060e-01,-3.897241728911331887e-02,9.366721734488360485e-02,-9.793362526266236046e-02,-9.598228159220638378e-02,2.859659311117542305e-02,1.103304937085627518e-01,3.315399336208437742e-01
5.815583036849493404e+00,5.142445714239361060e-02,2.038530049181366474e-02,-1.992535751268451338e-01,-5.967848830727630772e-05,1.381755217686322090e-01,-3.856594897475203870e-02,9.409256773802340823e-02,-9.828472159902863770e-02,-9.657816293823831555e-02,2.866584385925648182e-02,1.101531759003633038e-01,3.318194421540375250e-01
5.815576818994502517e+00,5.220976474351362445e-02,2.071825910942589472e-02,-2.000680386618416962e-01,-5.393417036826743437e-04,1.390617992084324239e-01,-3.818768165929729841e-02,9.447846321202008069e-02,-9.859419388769279091e-02,-9.717510156453491865e-02,2.873924823872865686e-02,1.099819220529451025e-01,3.320467807900896462e-01
5.815570945624594756e+00,5.295889147865932844e-02,2.104139464315375047e-02,-2.008236019040706699e-01,-9.800769771547775296e-04,1.398957155705399802e-01,-3.783599255037880388e-02,9.482821864736862283e-02,-9.886579407592528679e-02,-9.777200518602098545e-02,2.881643531852633514e-02,1.098175304024152227e-01,3.322279450449200366e-01
5.815565421635413124e+00,5.367414725079956705e-02,2.135511900796341345e-02,-2.015244949977633981e-01,-1.384992402878652785e-03,1.406823846486058016e-01,-3.750928711310303615e-02,9.514486154610721225e-02,-9.910296140918641028e-02,-9.836792779192203573e-02,2.889702198465568875e-02,1.096605485341129310e-01,3.323682290809226725e-01
5.815560246138965717e+00,5.435766374413421309e-02,2.165982707323902898e-02,-2.021746496765694512e-01,-1.756957220269047973e-03,1.414263422540839310e-01,-3.720601245379542843e-02,9.543116041622223822e-02,-9.930884679652240976e-02,-9.896205036199821892e-02,2.898062526934372038e-02,1.095113222971589861e-01,3.324723127229424757e-01
5.815555413844840871e+00,5.501141030727536851e-02,2.195589729769882592e-02,-2.027777203093090175e-01,-2.098617448756546350e-03,1.421316149612815993e-01,-3.692466733307391696e-02,9.568964968858598152e-02,-9.948633557419916951e-02,-9.955366421263342480e-02,2.906687124372398651e-02,1.093700360589422022e-01,3.325443370431024337e-01
5.815550916169003770e+00,5.563720819385503669e-02,2.224369228594418393e-02,-2.033371032335478945e-01,-2.412411228363728257e-03,1.428017804672521707e-01,-3.666380939769386255e-02,9.592265168909169804e-02,-9.963806870657550274e-02,-1.001421566161894983e-01,2.915540122650961408e-02,1.092367458181448536e-01,3.325879701020450496e-01
5.815546742121268764e+00,5.623674335656293072e-02,2.252355929548666494e-02,-2.038559545993307576e-01,-2.700583649485747192e-03,1.434400205944623974e-01,-3.642206013253629360e-02,9.613229609906974449e-02,-9.976646247929567279e-02,-1.007269983817648540e-01,2.924587591496644393e-02,1.091114064224201763e-01,3.326064641994108673e-01
5.815542879013086086e+00,5.681157796474550076e-02,2.279583071244710435e-02,-2.043372068981239575e-01,-2.965200931522716035e-03,1.440491678415491417e-01,-3.619810795753914540e-02,9.632053726351284817e-02,-9.987372675101352515e-02,-1.013077331260141961e-01,2.933797792396993648e-02,1.089938939150181668e-01,3.326027057892801952e-01
5.815539313019528755e+00,5.736316079335129076e-02,2.306082450739955006e-02,-2.047835843167568892e-01,-3.208163865487453827e-03,1.446317462780451202e-01,-3.599070982808737218e-02,9.648916964630203930e-02,-9.996188183703254293e-02,-1.018839679988684660e-01,2.943141312017307984e-02,1.088840238536991356e-01,3.325792590501189250e-01
5.815536029623098457e+00,5.789283661173615786e-02,2.331884467858900967e-02,-2.051976170297673541e-01,-3.431220475855403709e-03,1.451900074817698005e-01,-3.579869164023407463e-02,9.663984168214903581e-02,-1.000327741023002565e-01,-1.024553656609756003e-01,2.952591105785587131e-02,1.087815662973492664e-01,3.325384039581476547e-01
5.815533013961819542e+00,5.840185468424365783e-02,2.357018168706032438e-02,-2.055816545237283410e-01,-3.635977885734279196e-03,1.457259621316112363e-01,-3.562094769304135350e-02,9.677406823439010930e-02,-1.000880903428473939e-01,-1.030216373377249306e-01,2.962122475781685249e-02,1.086862580345557827e-01,3.324821695936842625e-01
5.815530251099921166e+00,5.889137648017688659e-02,2.381511288650752650e-02,-2.059378780321623470e-01,-3.823913389846193486e-03,1.462414077926030842e-01,-3.545643941832188339e-02,9.689324183445702232e-02,-1.001293710345881743e-01,-1.035825367991635854e-01,2.971713001805997498e-02,1.085978125289796259e-01,3.324123633084101748e-01
5.815527726236010331e+00,5.936248267846899740e-02,2.405390294952672661e-02,-2.062683121482644377e-01,-3.996384754014776358e-03,1.467379533634837474e-01,-3.530419355222624844e-02,9.699864285146975185e-02,-1.001580225268865615e-01,-1.041378551363217470e-01,2.981342440278771447e-02,1.085159279746402416e-01,3.323305962948290282e-01
5.815525424860862991e+00,5.981617954174533319e-02,2.428680429119852574e-02,-2.065748356739357250e-01,-4.154639769442995331e-03,1.472170405983294905e-01,-3.516329989265652017e-02,9.709144871785238551e-02,-1.001753282558098812e-01,-1.046874162228012550e-01,2.990992602243526186e-02,1.084402937869302364e-01,3.322383060250814757e-01
5.815523332874710682e+00,6.025340472532090402e-02,2.451405749040660997e-02,-2.068591917568708971e-01,-4.299825096260721791e-03,1.476799630624638371e-01,-3.503290876066550430e-02,9.717274231826734943e-02,-1.001824590488486072e-01,-1.052310727662873896e-01,3.000647219060307777e-02,1.083705957996749514e-01,3.321367759628058303e-01
5.815521436672060673e+00,6.067503257877425449e-02,2.473589170892972686e-02,-2.071229973621440956e-01,-4.432994434511778985e-03,1.481278828378243262e-01,-3.491222826219132769e-02,9.724351963376494379e-02,-1.001804825893088252e-01,-1.057687028682417346e-01,3.010291802245354184e-02,1.083065203927021380e-01,3.320271528972841835e-01
5.815519723200581304e+00,6.108187899090569695e-02,2.495252510807713375e-02,-2.073677521205123109e-01,-4.555116062611279555e-03,1.485618452535620582e-01,-3.480052142811453086e-02,9.730469672026439976e-02,-1.001703721047612766e-01,-1.063002070217071160e-01,3.019913502235862385e-02,1.082477577364541615e-01,3.319104622023293927e-01
