6.574588177541496048e-01,6.174030718402411244e-01,5.958463081169331765e-01,5.820882533617814936e-01,5.724680739417736808e-01,5.653940750284378591e-01,5.600288664128805216e-01,5.558712346014509365e-01,5.525960643252425530e-01,5.499813664803138158e-01,5.478701421482730094e-01,5.461484496863513449e-01,5.447319237840748674e-01,5.435570797037670987e-01,5.425754944141129021e-01,5.417497993972386627e-01,5.410508573228879348e-01,5.404557357843325915e-01,5.399462307780416026e-01,5.395077768423126585e-01,5.391286335502308846e-01,5.387992721883786418e-01,5.385119091247415613e-01,5.382601477610848839e-01,5.380387016038709058e-01,5.378431784507701208e-01,5.376699109904716778e-01,5.375158229180571068e-01,5.373783224247736801e-01,5.372552169348068229e-01,5.371446444443745971e-01,5.370450179180303873e-01,5.369549800182081833e-01,5.368733660613356218e-01,5.367991735609995985e-01,5.367315370742536951e-01,5.366697073398173368e-01,5.366130339068934108e-01,5.365609506163522280e-01,5.365129634230629829e-01,5.364686401478562239e-01,5.364276018262393864e-01,5.363895153833236895e-01,5.363540874141364823e-01,5.363210588883166041e-01,5.362902006302235902e-01,5.362613094514256940e-01,5.362342048335739797e-01,5.362087260768478858e-01,5.361847298432017572e-01
6.533214024520558327e-01,6.097291279149742449e-01,5.877932235088407786e-01,5.746830808743739194e-01,5.660047262599676721e-01,5.598947167163427219e-01,5.554177363203517404e-01,5.520441313706713204e-01,5.494480932803634810e-01,5.474171799435194607e-01,5.458067822813827963e-01,5.445151729318977729e-01,5.434689223602746644e-01,5.426139244082026636e-01,5.419096349357387377e-01,5.413252416106153486e-01,5.408370434719378395e-01,5.404266156710691993e-01,5.400794991653646848e-01,5.397842500929163068e-01,5.395317406066398869e-01,5.393146384701072993e-01,5.391270155410031739e-01,5.389640503260351156e-01,5.388217999470280573e-01,5.386970238330476279e-01,5.385870463163914268e-01,5.384896487440902213e-01,5.384029841677721029e-01,5.383255094417570552e-01,5.382559308443939372e-01,5.381931602801657277e-01,5.381362798168374262e-01,5.380845128309564851e-01,5.380372004245546069e-01,5.379937820704019380e-01,5.379537796674102035e-01,5.379167843597320031e-01,5.378824456058500791e-01,5.378504620871241704e-01,5.378205741259630690e-01,5.377925573473040233e-01,5.377662173673651846e-01,5.377413853336795446e-01,5.377179141724706124e-01,5.376956754252086856e-01,5.376745565770404411e-01,5.376544587966965993e-01,5.376352950212928139e-01,5.376169883307131414e-01
